video_name,caption,compound_score,emotion
255540.mp4,Ask the next group how fast were the cars going before they COLLIDED.,0.0,Neutral
254019.mp4,The study notices how the HIT group thinks that the glass wasn't broken at all.,0.3724,Somewhat Positive
255641.mp4,"The car was going around 20 mph when it smashed. The SMASHED group said they think the car's glass was broken and it was going around 60 mph. But, actually, the glass wasn't broken at all.",0.314,Somewhat Positive
254120.mp4,Car was going only twenty to thirty MPH. It shows how the language influences individuals' answers even though they all were watching the same video clip.,0.0,Neutral
254221.mp4,That's how powerful the language is.,0.4215,Positive
254222.mp4,"We will be talking about early intervention now. When parents gives a birth to a baby, the baby would go to a hearing screening.",0.0,Neutral
254323.mp4,The screening shows that the baby is deaf.,0.0,Neutral
254626.mp4,Then they would refer the parents to the early intervention professionals.,0.0,Neutral
254627.mp4,"The meeting will include a specialist, audiologist, doctor, nurse, counselor, and social worker. There are seven specialists for only two parents. Wow.",0.5859,Positive
255742.mp4,"While for the deaf babies, they are not any of them.",0.0,Neutral
254830.mp4,Now parents often would start considering discussing with the hospital for the early intervention. But the word makes it seems like they are intervening.,0.5023,Positive
255032.mp4,It seems like the hospital needed to intervene because the parents were doing lousy job with their child.,-0.25,Somewhat Negative
255134.mp4,"Why don't we use ""early involvement"", which means involving the parents by sharing the resources and working together; and not intervening them.",0.4215,Positive
255235.mp4,"Thirdly, the hospital often will discuss about the communication options.",0.0,Neutral
255236.mp4,"It seems that parents must choose one between oralism, cochlear implant, sign language or cued-speech. They can't pick all of the options.",0.0,Neutral
255337.mp4,"They really can do all of the options. One family can choose to use sign language, and if another family wants to use speech, that's fine.",0.2023,Somewhat Positive
255743.mp4,It's important that the child signs. Hospitals don't use 'communication opportunities' as their word choices.,-0.0987,Neutral
255945.mp4,"The doctors often would say ""We should discuss the grief progress. Here's the social worker and counselor, they will help you to nagivate the grief progress.""",0.2263,Somewhat Positive
256047.mp4,Why don't we discuss it as the journey through experience?,0.0,Neutral
256148.mp4,It would turn into a positive thing.,0.5574,Positive
256149.mp4,Often in the meeting; all people in the room are hearing except for the baby.,0.0,Neutral
256250.mp4,We should bring in the Deaf mentor to meet the parents.,0.0,Neutral
256453.mp4,"The parents will realize and embraces the situation more calmly. Without a Deaf role model, we are missing the link of connection between the parents and the Deaf person.",0.101,Somewhat Positive
256554.mp4,The researches have proven that a child with a Deaf mentor often perform better. There is a research that studies two groups from Utah and Tennessee.,0.4404,Positive
256555.mp4,The early intervention services for both groups had the same checklist.,0.0,Neutral
256656.mp4,Both locations had the same number of meetings; same occurences of home visits; same kind of school; and the same resources.,0.0772,Neutral
256657.mp4,"Except for Utah group, the child had a Deaf mentor, while the group from Tennessee did not.",0.0,Neutral
256758.mp4,"The study noticed that the Deaf child from Utah resulted in better social, emotion and cognitive developments.",0.4404,Positive
256859.mp4,It makes sense because the parents will learn from the Deaf mentor after including him/her in the family. The parents will start to realize how important it is to involve in the Deaf community.,0.2023,Somewhat Positive
256860.mp4,Parents cannot simply rely on a Deaf mentor. They must do more such as being involved in the Deaf community.,0.0,Neutral
256961.mp4,Be friends with their child's friend's parents. It's important to be connected and they must collaborate with others.,0.5994,Positive
257062.mp4,There is another research in Australia with the similar idea.,0.0,Neutral
257063.mp4,"There are two groups with same guidelines. One group has Deaf professionals being involved, while another group did not.",0.0,Neutral
257164.mp4,The parents of the group with Deaf professionals would get through the grief progress quicker and usually be able to move on quickly.,-0.1027,Somewhat Negative
257266.mp4,"So, the family must have a Deaf role model supporting them.",0.4404,Positive
257367.mp4,"Therefore, overall, there's a missing link. If we change that, it will influence the deaf children to develop better.",0.1779,Somewhat Positive
745937.mp4,Last week John arrived late.,0.0,Neutral
745928.mp4,I just arrived now.,0.0,Neutral
745929.mp4,I hope John arrives on time next week.,0.4404,Positive
7459110.mp4,I got a B on last week's test.,0.0,Neutral
7459011.mp4,I'm studying this week for the test.,0.0,Neutral
7458912.mp4,I hope I pass the test next week.,0.4404,Positive
7458813.mp4,I went shopping and spent two hundred dollars.,0.0,Neutral
7458714.mp4,This week I didn't save money.,-0.3875,Somewhat Negative
7458615.mp4,I'm going out again next week to spend all my money.,0.0,Neutral
7458616.mp4,I already went out and saw the movie.,0.0,Neutral
7458517.mp4,"Tonight, I'm going to a movie.",0.0,Neutral
7458418.mp4,I'm going to the movies again next week.,0.0,Neutral
756517.mp4,Mary had a baby girl.,0.0,Neutral
756528.mp4,Mary and John will leave tomorrow.,-0.0516,Neutral
756529.mp4,I told him/her tomorrow it would rain.,0.0,Neutral
7565310.mp4,"Last year, we read a lot of books.",0.0,Neutral
7565411.mp4,I've been here all day; I want to leave.,0.0258,Neutral
7565512.mp4,"Wow, his/her friend is a tall man.",0.7906,Extremely Positive
7565513.mp4,I know he/she reads a lot of books.,0.0,Neutral
7565614.mp4,Maybe Mary will give birth to a big baby.,0.0,Neutral
7565915.mp4,Maybe tomorrow it will stop raining.,-0.296,Somewhat Negative
7566016.mp4,"If it stops raining tomorrow, I will leave.",-0.2023,Somewhat Negative
7566017.mp4,I know that he/she finished reading the book.,0.0,Neutral
7566118.mp4,I don't want to read; I want to leave.,-0.0315,Neutral
7566219.mp4,I already announced that it will rain tomorrow.,0.0,Neutral
7566320.mp4,"Wow, he/she left fast.",0.5859,Positive
7566321.mp4,Mary has many different friends.,0.4767,Positive
7566422.mp4,He/She knows many different men.,0.0,Neutral
7566523.mp4,All the men left together.,0.0,Neutral
7566624.mp4,I know he/she leaves tomorrow.,0.0,Neutral
7566625.mp4,What did he/she decide?,0.0,Neutral
7566726.mp4,Maybe his/her car is here.,0.0,Neutral
7566827.mp4,He/She used to own a big boat.,0.0,Neutral
7566928.mp4,What did Mary's name used to be?,0.0,Neutral
7567029.mp4,What did the man tell him/her?,0.0,Neutral
7567030.mp4,Mary knows many different languages.,0.0,Neutral
7567131.mp4,We should leave together.,-0.0516,Neutral
7567232.mp4,Maybe the two of us can leave tomorrow.,-0.0516,Neutral
7567233.mp4,What did he/she decide to tell John?,0.0,Neutral
7567334.mp4,Mary used to live in Boston.,0.0,Neutral
7567435.mp4,Where was the man born? He was born in Chicago.,0.0,Neutral
7567436.mp4,Mary and that man leave tomorrow.,-0.0516,Neutral
7567537.mp4,My car is fancy and blue.,0.0,Neutral
7567638.mp4,His/Her father left.,0.0,Neutral
7567639.mp4,I already told them that I'm going out tomorrow.,0.0,Neutral
7567740.mp4,My father used to be tall but now he's short.,0.0,Neutral
7567841.mp4,My car is different now. It's small not big.,0.0,Neutral
7567842.mp4,The man decided he didn't want a big car; he prefers a small car.,-0.0572,Neutral
7567943.mp4,"I wasn't born here, I was born in a different country.",0.0,Neutral
7568044.mp4,The man decided to read a book tomorrow.,0.0,Neutral
7568045.mp4,Maybe John and Mary will decide to work together now.,0.0,Neutral
7568146.mp4,"Yesterday, it rained all day.",0.0,Neutral
7568247.mp4,It's raining. Would you prefer driving?,0.0,Neutral
7568248.mp4,Many children are born everyday.,0.0,Neutral
7568349.mp4,"I know, he/she already told me.",0.0,Neutral
7568450.mp4,What did John buy today? He bought a big poster.,0.0,Neutral
7568451.mp4,Did you know? the president arrived yesterday,0.0,Neutral
7568552.mp4,The president and his wife arrived together.,0.0,Neutral
7568653.mp4,"I used to see the president on TV, but in person, he looks different.",0.0,Neutral
7568754.mp4,"After the president leaves, I will talk with the reporters.",0.0,Neutral
7568755.mp4,"When the president leaves, I will talk with the reporter.",0.0,Neutral
7568856.mp4,"Wow, someone told me that the president might get fired.",0.0516,Neutral
7568957.mp4,I want to go out now.,0.0772,Neutral
7568958.mp4,I used to lie but now I tell the truth.,0.4497,Positive
7569059.mp4,"Wow, it's raining now, whatever, I'm going out still.",0.5859,Positive
7569160.mp4,Wow. There are so many big cakes of different kinds; do I have to pick one?,0.5859,Positive
7569161.mp4,"I know I'm late, but I will be finished soon.",0.0,Neutral
7569262.mp4,Everyone knows that John left to drive to Maine.,0.0,Neutral
7569363.mp4,"Wow, that man knows George Clooney.",0.5859,Positive
7569364.mp4,Now there is a big expensive house. It's really beautiful.,0.6361,Positive
7569465.mp4,"Wow, that man recently bought something big, but I can't tell you what it is.",0.34,Somewhat Positive
7569466.mp4,Pete loves driving; he has many different cars.,0.5719,Positive
7569567.mp4,"I used to read the New York Times, but now I read the Boston Globe and wow it's different.",0.7351,Positive
7569668.mp4,"I was born and raised in Boston. Now, I have lived here for many years.",0.0,Neutral
7569669.mp4,My friend told me she/he was born in Chicago.,0.4939,Positive
7569770.mp4,Sue and Ben decided to move here to Boston. They arrived last year.,0.0,Neutral
7569871.mp4,I don't want to go out; it's raining now.,-0.0572,Neutral
7569872.mp4,Who was born in September? My brother and my father.,0.0,Neutral
5080307.mp4,John arrived yesterday.,0.0,Neutral
5080298.mp4,Mary owns many different cars.,0.0,Neutral
5080289.mp4,Mary knows it rained here yesterday.,0.0,Neutral
50802710.mp4,Mary bought a car yesterday.,0.0,Neutral
50802711.mp4,"Wow, Mary gave birth to a big baby.",0.5859,Positive
50802612.mp4,Her car is here.,0.0,Neutral
50802513.mp4,My car is here.,0.0,Neutral
50802414.mp4,The man and the woman arrived here together.,0.0,Neutral
50802415.mp4,John tells Mary many lies.,-0.4215,Negative
50802316.mp4,What does Mary own a lot of?,0.0,Neutral
50802217.mp4,John reads many books.,0.0,Neutral
50802118.mp4,John has a different car.,0.0,Neutral
50802119.mp4,Mary has a different bike.,0.0,Neutral
50802020.mp4,John decided he would buy the car.,0.0,Neutral
50801921.mp4,Now Mary knows John.,0.0,Neutral
50801922.mp4,Maybe Mary will buy a car.,0.0,Neutral
50801823.mp4,What did John decide yesterday?,0.0,Neutral
50801724.mp4,What did John decide yesterday?,0.0,Neutral
50801625.mp4,"Yesterday, it rained four times.",0.0,Neutral
50801526.mp4,Mary decided to buy a new car.,0.0,Neutral
50801527.mp4,Now the two of us know who arrived yesterday.,0.0,Neutral
50801428.mp4,John came yesterday and left.,0.0,Neutral
50801329.mp4,Mary decided to tell John.,0.0,Neutral
50801330.mp4,Maybe John will move here.,0.0,Neutral
50801231.mp4,Maybe John will live here.,0.0,Neutral
50801132.mp4,"Mary's not here, she just left.",0.0,Neutral
50801133.mp4,Mary loves many men.,0.5719,Positive
50801034.mp4,What did Mary find yesterday? She found a mouse.,0.0,Neutral
50800935.mp4,Mary has a good car now.,0.4404,Positive
50800936.mp4,Mary used to teach but now she works online.,0.0,Neutral
50800837.mp4,"Mary enjoys acting, not reading.",0.5106,Positive
50800738.mp4,Mary arrived late.,0.0,Neutral
50800639.mp4,John and Mary arrived together.,0.0,Neutral
50800640.mp4,Mary arrived in Chicago last week.,0.0,Neutral
3373547.mp4,"You are wrong. No, I prefer lox, I don`t like pineapple cream cheese.",-0.1531,Somewhat Negative
33733337.mp4,"You're wrong, that is not pineapple cream cheese. I prefer lox.",-0.4767,Negative
33733238.mp4,"No, I don't like pineapple cream cheese. I prefer lox.",-0.2755,Somewhat Negative
3373548.mp4,"No, I would not stop vomitting if I ate pineapple cream cheese. I prefer lox.",0.2235,Somewhat Positive
3373539.mp4,"No, I wouldn't stop vomiting if I had pineapple cream cheese. Lox only is fine with me.",0.3995,Somewhat Positive
33735210.mp4,"No, not pineapple cream cheese. Lox is better for me, that's it.",0.4404,Positive
33732942.mp4,I already know that there's pineapple cream cheese.,0.0,Neutral
33733139.mp4,I hope there's pineapple cream cheese.,0.4404,Positive
33735111.mp4,I wish there was pineapple cream cheese.,0.4019,Positive
33735112.mp4,I really do have pineapple cream cheese.,0.0,Neutral
33735013.mp4,I won't be thrilled if there's pineapple cream cheese.,-0.3412,Somewhat Negative
33734914.mp4,"If all the students arrive on time, there won't be a test.",0.0,Neutral
33734815.mp4,"If you're arriving late, it's fine. I just have to call the restauarnt and postpone the reservation.",-0.0258,Neutral
33734816.mp4,"If all the students pass the test, then there will be no school tomorrow.",-0.296,Somewhat Negative
33734717.mp4,"If my mom says I can go to the concert, I'll be thrilled.",0.4404,Positive
33734618.mp4,I'm excited for when my friend and I go to the concert.,0.6808,Positive
33734519.mp4,I will be thrilled if I see my friend tomorrow.,0.7269,Positive
33734520.mp4,"I'm letting you know that the car is broken down, I used the the right key.",-0.4767,Negative
33734421.mp4,"No, I did use the right key. The car is broken.",-0.4767,Negative
33733140.mp4,"I'm serious, the car is broken. I tried the key but it isn't working.",-0.296,Somewhat Negative
33734322.mp4,"No, I don't have a car.",0.0,Neutral
33734323.mp4,I don't have a car at all.,0.0,Neutral
33734224.mp4,"No, I don't have a car.",0.0,Neutral
33734125.mp4,"Nope, I don't have a car.",0.0,Neutral
33734026.mp4,"If it's snowing out, then school is cancelled.",-0.25,Somewhat Negative
33733927.mp4,"If it's snowing outside a lot, will school be cancelled?",-0.25,Somewhat Negative
33733928.mp4,When it snows out a lot school closes right?,0.0,Neutral
33733829.mp4,"If there's no snow outside, normally school will be open.",-0.296,Somewhat Negative
33733730.mp4,If there's no snow outside then normally school isn't cancelled.,-0.1179,Somewhat Negative
33733731.mp4,If it stops snowing outside then school will reopen tomorrow.,-0.1531,Somewhat Negative
33733632.mp4,"If it snows tomorrow, then it's a guarantee that school will be closed.",0.25,Somewhat Positive
33733533.mp4,Who went out when it was raining?,0.0,Neutral
33733534.mp4,The teacher made the reading required for John so he had to read the book.,0.0,Neutral
33733435.mp4,The teacher didn't make the reading required. It's uncertain whether or not John will read the book now.,-0.296,Somewhat Negative
33733336.mp4,The teacher didn't make the reading required so John didn't read.,0.0,Neutral
33733041.mp4,"If the teacher requires John to do it,  John will read the book.",0.0,Neutral
2388447.mp4,John broke the window?,-0.4215,Negative
2388438.mp4,"Did John break the window?  no, he broke the door.",-0.4215,Negative
2388429.mp4,"John didn't break the window, he cracked it.",0.0,Neutral
23884210.mp4,John didn't break the window Sally did.,0.0,Neutral
23884111.mp4,"No, Mary didn't stop rowing.",0.2235,Somewhat Positive
23884012.mp4,"No, Mary didn't quit rowing.",0.0,Neutral
23883913.mp4,Mary never started rowing.,0.0,Neutral
23880659.mp4,France's king is bald.,0.0,Neutral
23883914.mp4,"France`s king is bald. No, that's not true.",-0.3252,Somewhat Negative
23883815.mp4,France has a king now?,0.0,Neutral
23883716.mp4,Is France's current king bald? No...,0.0,Neutral
23880660.mp4,"Is the king of France bald? No, France doesn't have a king now.",0.0,Neutral
23880561.mp4,Now France's king is bald.,0.0,Neutral
23883617.mp4,"Yes, he/she talks a lot.",0.4019,Positive
23883618.mp4,Obama is from Philadelphia.,0.0,Neutral
23883519.mp4,"Obama isn't from Philadelphia, he's from Chicago.",0.0,Neutral
23883420.mp4,"No, he's not from Philadelphia.",0.0,Neutral
23883421.mp4,Bob doesn't know president Silber because he isn't the president anymore.,0.0,Neutral
23883322.mp4,You're going to the mall today? Can I join? My car has a flat.,0.3736,Somewhat Positive
23883223.mp4,"Does your car have a flat? No, it doesn't.",0.0,Neutral
23883124.mp4,"No, it didn't rain.",0.0,Neutral
23883025.mp4,"No, he/she did not come home.",0.0,Neutral
23882926.mp4,"In the event of no snow, my trip has to be cancelled.",-0.4939,Negative
23882927.mp4,"When there is no snow, my (starts signing ""trip"") ski trip will be cancelled.",-0.4939,Negative
23882828.mp4,"When there's no snow, my ski trip is cancelled.",-0.4939,Negative
23882729.mp4,"If there is no snow, my trip is cancelled.",-0.4939,Negative
23882730.mp4,If there is no snow I will cancel my ski trip.,-0.4939,Negative
23882631.mp4,"When it snows, school is cancelled.",-0.25,Somewhat Negative
23882532.mp4,"When it snows, school is cancelled.",-0.25,Somewhat Negative
23882533.mp4,"In event of snow, school is cancelled.",-0.25,Somewhat Negative
23882434.mp4,"If it snows, school is cancelled.",-0.25,Somewhat Negative
23882335.mp4,"If it snows, school is cancelled.",-0.25,Somewhat Negative
23882236.mp4,"If it snows, school is cancelled.",-0.25,Somewhat Negative
23882237.mp4,"When it snows, school isn't cancelled.",0.1877,Somewhat Positive
23882138.mp4,"When it snows, school is not cancelled.",0.1877,Somewhat Positive
23882039.mp4,"If it snows, school won't be cancelled.",0.1877,Somewhat Positive
23882040.mp4,"In the event of snow, school is not cancelled.",0.1877,Somewhat Positive
23881941.mp4,"If it snows, school still won't be cancelled.",0.1877,Somewhat Positive
23881842.mp4,"If it snows, school is not cancelled.",0.1877,Somewhat Positive
23881843.mp4,School will continue if it snows. It won't be cancelled.,0.1877,Somewhat Positive
23881744.mp4,"No, when it does not snow, school will still be in session.",0.0,Neutral
23881645.mp4,"In the event of no snow, there is still school.",-0.296,Somewhat Negative
23881646.mp4,"If there is no snow, school will continue.",-0.296,Somewhat Negative
23881547.mp4,"If there is no snow, then school will continue.",-0.296,Somewhat Negative
23881448.mp4,I stay home when it rains.,0.0,Neutral
23881349.mp4,I stay home when it rains.,0.0,Neutral
23881350.mp4,"When it happens to rain, I stay home.",0.0,Neutral
23881251.mp4,"If it's raining, I""m staying home.",0.0,Neutral
23881152.mp4,"If it's raining, I stay home.",0.0,Neutral
23881053.mp4,"If it's raining, I stay home.",0.0,Neutral
23881054.mp4,"When it's raining, I go out, I don't stay home.",0.0,Neutral
23880955.mp4,"When it rains, I'm not staying home, I'm going out.",0.0,Neutral
23880857.mp4,"When it rains, I still go out.",0.0,Neutral
23880758.mp4,If it's raining I'm still going outside.,0.0,Neutral
23880856.mp4,"If it's raining, I'm not going out.",0.0,Neutral
7028847.mp4,"Two plus one equals six. No, two plus one equals three.",0.0,Neutral
7028838.mp4,"Your family, specifically your parents, are important.",0.2023,Somewhat Positive
7028829.mp4,"Just so you know, your fingerspelling is lousy.",-0.5423,Negative
70288210.mp4,What's the name of the city where BU is? Oh it's Boston?,0.0,Neutral
70288111.mp4,"What's the name of the city where BU is? Bustun? No, it's Boston.",0.0,Neutral
70288012.mp4,"No, I told her that it was fine.",0.2023,Somewhat Positive
70287913.mp4,You said you wanted to punish him/her so go ahead don't dismiss it.,-0.5267,Negative
70287814.mp4,It's illegal to not have a tax.,-0.5574,Negative
70287815.mp4,You are breaking the rules if there is no tax.,-0.296,Somewhat Negative
70287716.mp4,I am warm too.,0.2263,Somewhat Positive
70287617.mp4,I'm tired.,-0.4404,Negative
70287518.mp4,I'm happy.,0.5719,Positive
70287419.mp4,You don't want anything?,-0.0572,Neutral
70287420.mp4,You don't want anything?,-0.0572,Neutral
70287321.mp4,You don't want anything.,-0.0572,Neutral
70287222.mp4,Do you want anything?,0.0772,Neutral
70287223.mp4,"I'll follow whatever, I don't care.",-0.3875,Somewhat Negative
70287124.mp4,"I'll read anything, I don't care.",-0.3875,Somewhat Negative
70287025.mp4,"No, I like anything, I don't care.",-0.033,Neutral
70286926.mp4,"No, I can't believe he/she is guilty.",-0.4215,Negative
70286827.mp4,I can't believe he/she is not guilty. I thought he/she was guilty.,-0.12,Somewhat Negative
70286728.mp4,I can't believe John didn't buy the turkey.,0.0,Neutral
70286729.mp4,I can't believe it's not raining. I'm surprised.,-0.1695,Somewhat Negative
70286630.mp4,I can't believe there has not been a decision yet.,0.0,Neutral
70286531.mp4,"I doubt that the two of them have decided what to do yet, and I'm confused by that.",-0.5859,Negative
70286532.mp4,I think Obama will win again.,0.5859,Positive
9799997.mp4,It's not raining outside right now.,0.0,Neutral
9799988.mp4,It hasn't rained recently.,0.0,Neutral
9799979.mp4,It's raining so much. Wow.,0.6222,Positive
97999710.mp4,"Is it raining outside? No, because the temperature dropped, it's snowing.",0.0,Neutral
97999611.mp4,"It's not raining outside. Oh,wait a minute.",0.0,Neutral
97999512.mp4,"No, I didn't go.",0.0,Neutral
97999413.mp4,It wasn't me who started to open the can.,0.0,Neutral
97999314.mp4,The boy arrived home.,0.0,Neutral
97999315.mp4,John didn't buy the turkey.,0.0,Neutral
97999216.mp4,John broke the window.,-0.4215,Negative
97999117.mp4,He/She isn't guilty.,0.3252,Somewhat Positive
97999018.mp4,I'm not tired.,0.3412,Somewhat Positive
97998919.mp4,I am very unhappy.,-0.4754,Negative
97998920.mp4,I'm not happy.,-0.4585,Negative
97998821.mp4,I don't want anything.,-0.0572,Neutral
97998722.mp4,He/She doesn't want anything?,-0.0572,Neutral
97998723.mp4,I doubt that he/she wants anything.,-0.3612,Somewhat Negative
97998624.mp4,He/she doesn't want anything? I doubt that. I think he/she wants something.,-0.4063,Negative
97998525.mp4,He/She really feels nothing?,0.0,Neutral
97998426.mp4,The boy never goes home.,0.0,Neutral
97998327.mp4,Go home!,0.0,Neutral
97998228.mp4,The box is small.,0.0,Neutral
97998229.mp4,The box is not small.,0.0,Neutral
97998130.mp4,The box isn't small it's large.,0.0,Neutral
97998031.mp4,"The box isn't small, it's tiny.",0.0,Neutral
97998032.mp4,The box is really big.,0.0,Neutral
97997933.mp4,"The box is really big, it's not small.",0.0,Neutral
97997834.mp4,My pay increased a little bit.,0.1779,Somewhat Positive
97997735.mp4,I start off warm and then later I get really hot.,0.2263,Somewhat Positive
97997736.mp4,"I'm not warm, I'm hot.",-0.1695,Somewhat Negative
97997637.mp4,"I am not warm, I am cold!",-0.2401,Somewhat Negative
97997538.mp4,"No, I'm not happy.",-0.4585,Negative
97997539.mp4,"I'm not happy, I'm sad.",-0.1139,Somewhat Negative
97997440.mp4,"Wow, I'm really tired.",0.1548,Somewhat Positive
97997341.mp4,I'm not skilled.,0.0,Neutral
97997342.mp4,"Did I say John? Oh, I made that up. I meant James.",0.0,Neutral
97997243.mp4,"His name is not John...Wow, it's awful.",0.357,Somewhat Positive
97997144.mp4,John didn't buy the turkey.,0.0,Neutral
97997045.mp4,"John didn't buy the turkey, James did.",0.0,Neutral
97997046.mp4,"John didn't break the window, James did.",0.0,Neutral
97996947.mp4,"John didn't break the window, Sally did.",0.0,Neutral
97996848.mp4,I automatically keep information in the back of my mind.,0.0,Neutral
97996849.mp4,It doesn't matter to me. I like anything.,0.3455,Somewhat Positive
97996750.mp4,That dog isn't mine.,0.0,Neutral
97996651.mp4,Mary stopped rowing. She's not going to do it any more.,-0.2263,Somewhat Negative
97996552.mp4,"No, he/she didn't stop.",0.2235,Somewhat Positive
97996453.mp4,"Did Mary stop rowing? No, she's never rowed until now.",-0.296,Somewhat Negative
97996454.mp4,"Did John read that book? No, he never started it.",0.0,Neutral
97996355.mp4,I'm not.,0.0,Neutral
97996256.mp4,"I didn't see the accident, I was asleep.",0.3724,Somewhat Positive
97996257.mp4,John didn't see me.,0.0,Neutral
97996158.mp4,I didn't wash my clothes.,0.0,Neutral
97996059.mp4,He/She didn't finish because he/she was laying around.,0.0,Neutral
97967.mp4,I can never find an umbrella when it rains.,0.0,Neutral
97958.mp4,There is always a pop quiz on the days I choose not to study.,0.0,Neutral
97959.mp4,If it happens to rain I won't have an umbrella.,0.0,Neutral
979410.mp4,"When I don't study, there is always a pop quiz.",0.0,Neutral
979311.mp4,"If I don't study, I will fail.",-0.5423,Negative
979212.mp4,"If I don't study, I will fail.",-0.5423,Negative
979213.mp4,"If I don't study, I will fail.",-0.5423,Negative
979114.mp4,Why didn't you buy car insurance?,0.0,Neutral
979015.mp4,"He/She will buy flowers for you, for sure.",0.3182,Somewhat Positive
978916.mp4,He/She will for sure give him/her flowers.,0.3182,Somewhat Positive
978817.mp4,Where do we go if there's an emergency?,-0.3818,Somewhat Negative
978818.mp4,Who bought the flowers?,0.0,Neutral
978719.mp4,Who bought the flowers?,0.0,Neutral
978620.mp4,"Even if you make only one tiny mistake, it will be tossed out.",-0.34,Somewhat Negative
978521.mp4,I don't even have one dollar.,0.0,Neutral
978522.mp4,I don't have any money.,0.0,Neutral
978423.mp4,"If I don't have any money, I go to my aunt's house and eat there.",0.0,Neutral
978324.mp4,"If I don't read, I will be bored.",-0.2732,Somewhat Negative
978225.mp4,"Near the end of the semester, I cannot socialize as much.",0.0,Neutral
978126.mp4,What is that for?,0.0,Neutral
978027.mp4,"If John did that to me, we would have broken it off a long time ago.",-0.4767,Negative
977928.mp4,John has been treating Mary awfully and I just want her to break up with him.,0.0772,Neutral
977929.mp4,"If you win the lottery, will you go to Jamaica?",0.5859,Positive
4038707.mp4,"If you study consistently, you will ace the class.",0.0,Neutral
4038698.mp4,The train may be late if it's raining.,0.0,Neutral
4038689.mp4,If there is warm weather then there won't be snow.,0.2263,Somewhat Positive
40386710.mp4,"If you work hard, the boss will like you.",0.2732,Somewhat Positive
