video_name,true_label,predicted_label,confidence,prob_negative,prob_neutral,prob_positive,caption,audio_generated,duration
29525.mp4,Negative,Negative,0.7012493214395125,0.7012493214395125,0.2231619190399081,0.0755887595205793,The kids hate their principal because he bawls them out if they have not done their homework.,True,11.4
29626.mp4,Negative,Negative,0.6545051846554324,0.6545051846554324,0.2792356727597831,0.0662591425847844,I missed my morning class because I didn`t wake up to my alarm.,True,13.16
29931.mp4,Negative,Negative,0.6959362879443489,0.6959362879443489,0.2280837346087078,0.0759799774469433,"Honestly, if I fail this class, my mom will lose it.",True,7.013333333333334
30438.mp4,Positive,Positive,0.9682169794507338,0.01444716532498,0.0173358552242861,0.9682169794507338,"""Is the movie good?"" ""No, it was wonderful.""",True,6.44
84088.mp4,Negative,Positive,0.7652573005827654,0.0041633024195216,0.2305793969977129,0.7652573005827654,My friend goes out to a party.,True,13.48
841111.mp4,Positive,Positive,0.8446638091333848,0.0051647343619527,0.1501714565046624,0.8446638091333848,My friend is currently planning a surprise event.,True,3.506666666666667
841314.mp4,Positive,Positive,0.881120189294556,0.0058956475113969,0.112984163194047,0.881120189294556,My friend is playing video games.,True,2.7333333333333334
841618.mp4,Negative,Positive,0.9634124790024172,0.0118865924847508,0.0247009285128319,0.9634124790024172,Is your friend`s party good?,True,5.1066666666666665
841720.mp4,Positive,Positive,0.96014406625613,0.0111938570343721,0.0286620767094979,0.96014406625613,"Is it fun going fishing with your friends? (starts out signing ""fishing"" but repairs to ""friend"")",True,10.773333333333333
841821.mp4,Positive,Positive,0.9476649523388156,0.0065321432945372,0.0458029043666471,0.9476649523388156,Will Bob be surprised at his surprise party?,True,7.466666666666667
842226.mp4,Negative,Positive,0.9631615526233976,0.0118832883122908,0.0249551590643114,0.9631615526233976,Does your friend really love surfing the internet?,True,9.893333333333333
842327.mp4,Positive,Positive,0.968440591533393,0.0082178974680749,0.023341510998532,0.968440591533393,Does your friend love surfing the Internet?,True,5.746666666666667
843443.mp4,Positive,Positive,0.9643439841876288,0.008635080627582,0.0270209351847893,0.9643439841876288,Why does your friend love travelling?,True,9.653333333333334
844052.mp4,Positive,Positive,0.9077977734978387,0.0045106571715121,0.0876915693306492,0.9077977734978387,"If my friend goes out to a party, I will join them for sure.",True,3.64
844153.mp4,Positive,Positive,0.8253280704282143,0.0046121897261138,0.1700597398456717,0.8253280704282143,"If my friend goes out to a party, my roommate and I will join.",True,9.213333333333333
844255.mp4,Negative,Negative,0.6929789700976633,0.6929789700976633,0.2303706655766786,0.0766503643256579,"If my boss summons me, everyone will know I`m in trouble.",True,4.986666666666666
844356.mp4,Negative,Positive,0.8463814557514531,0.0037721273436984,0.1498464169048484,0.8463814557514531,"If my friend goes out fishing, I have to monitor the weather to make sure it`s fine for fishing.",True,7.133333333333334
844457.mp4,Positive,Positive,0.9067480880694776,0.0048364803808421,0.0884154315496802,0.9067480880694776,"When my friend goes out fishing, the fish has to go in the bucket immediately so it will be fresh.",True,7.653333333333333
844458.mp4,Negative,Positive,0.9202520549358983,0.0090629168125658,0.0706850282515359,0.9202520549358983,"If Bob is surprised at his surprise party, it is commendable because it is difficult to surprise Bob.",True,11.453333333333333
844762.mp4,Negative,Positive,0.7515397476596211,0.0028820123160279,0.2455782400243509,0.7515397476596211,"If my friend goes travelling, I just have to join.",True,5.76
844864.mp4,Negative,Positive,0.965404690135166,0.009895067253382,0.0247002426114519,0.965404690135166,"Once my friend starts playing video games, he is hooked to it all night until his eyes pop out.",True,7.866666666666666
845270.mp4,Positive,Positive,0.8446980762095203,0.004392390494823,0.1509095332956566,0.8446980762095203,My friend is going out to a party.,True,3.7466666666666666
845472.mp4,Positive,Positive,0.97247851902619,0.0119554114979434,0.0155660694758667,0.97247851902619,My friend loves to go fishing because he loves to eat fish.,True,4.0
845473.mp4,Positive,Positive,0.942262177266792,0.0080849132976878,0.0496529094355201,0.942262177266792,My friend is planning to surprise Bob because he's turning 21.,True,11.48
845574.mp4,Negative,Negative,0.6696072245892483,0.6696072245892483,0.260909158274666,0.0694836171360856,I arrived school late because I was in a bike accident.,True,10.853333333333333
845675.mp4,Positive,Positive,0.9730441787924434,0.010425412322547,0.0165304088850094,0.9730441787924434,"My friend loves travelling, especially in Asian countries because there`s more of a variety of things to do, compared to other countries.",True,13.946666666666667
845676.mp4,Negative,Positive,0.8714216025320063,0.0056988762718459,0.1228795211961477,0.8714216025320063,My friend plays video games all day because he does nothing else.,True,4.96
845878.mp4,Positive,Positive,0.9701676161411538,0.0140018618732352,0.015830521985611,0.9701676161411538,My friend loves the Internet because there are many different websites.,True,9.746666666666666
557229.mp4,Positive,Positive,0.7977412847109039,0.0045245090285779,0.1977342062605181,0.7977412847109039,My friend went out to a party.,True,2.0533333333333332
5572412.mp4,Positive,Positive,0.9711158894407164,0.0123053055339127,0.0165788050253708,0.9711158894407164,The park is crowded because the kids love playing there.,True,5.64
5572413.mp4,Positive,Positive,0.9557844669007372,0.0105252057328553,0.0336903273664074,0.9557844669007372,"I like the beach better than the lake because the beach has waves, while the lake has none.",True,14.48
5572615.mp4,Negative,Positive,0.6282400383707856,0.0021147005623975,0.3696452610668169,0.6282400383707856,Mother has to clean the kitchen soon because a group of friends are coming over for the weekend.,True,6.8933333333333335
5572716.mp4,Positive,Positive,0.9678708099205574,0.013407050083827,0.0187221399956154,0.9678708099205574,My friend loves to go outside because he loves camping.,True,9.906666666666666
5572717.mp4,Positive,Positive,0.9530542830508096,0.0070668752866837,0.0398788416625068,0.9530542830508096,My friend is an expert at making bonfires because he was a Boy Scout growing up.,True,10.293333333333333
7343510.mp4,Positive,Positive,0.839799084143994,0.0047219644465908,0.1554789514094151,0.839799084143994,"If my friends go out, I will join them.",True,5.546666666666667
7343915.mp4,Negative,Negative,0.6942935643462803,0.6942935643462803,0.2356782793495044,0.0700281563042152,My mother tends to be in a bad mood if Father arrives home late.,True,6.986666666666666
7700328.mp4,Positive,Positive,0.9679717980108248,0.0112955213443959,0.0207326806447792,0.9679717980108248,Friends went out camping; they enjoyed it.,True,5.16
7987410.mp4,Negative,Negative,0.6712567155490446,0.6712567155490446,0.2592254182252169,0.0695178662257385,"If I fail a test, my mom will blow her top.",True,7.1466666666666665
7986817.mp4,Positive,Positive,0.9709796654918242,0.0174326966845119,0.0115876378236638,0.9709796654918242,Was the movie good? Yes it was wonderful.,True,11.04
7986818.mp4,Positive,Positive,0.9687607300470612,0.0110021122099959,0.0202371577429426,0.9687607300470612,"Is it raining outside? No, it's beautiful and warm outside.",True,12.333333333333334
7986324.mp4,Positive,Positive,0.9411644032596328,0.0066624889258508,0.0521731078145164,0.9411644032596328,Bob frequently gives his sweetheart roses.,True,12.373333333333333
7986027.mp4,Negative,Negative,0.6844055364083607,0.6844055364083607,0.2520146412549673,0.063579822336672,Mom is sick.,True,3.88
7985731.mp4,Negative,Negative,0.6941725440603377,0.6941725440603377,0.2387088126356625,0.0671186433039997,Bad weather will come to Boston soon.,True,5.306666666666667
7984743.mp4,Positive,Positive,0.7071091904759956,0.0036605649979682,0.2892302445260361,0.7071091904759956,Friends play frisbee.,True,7.093333333333334
7984644.mp4,Positive,Positive,0.9388853654270992,0.0074779707978785,0.0536366637750222,0.9388853654270992,I invited my friends to a barbeque party.,True,10.04
7983954.mp4,Negative,Neutral,0.5794890075586282,0.2439171575209217,0.5794890075586282,0.1765938349204501,My friends crashed the party.,True,14.32
7983658.mp4,Negative,Positive,0.9178010985807648,0.0052910490255385,0.0769078523936966,0.9178010985807648,Did Bob give the rose to his sweetheart?,True,6.386666666666667
7983461.mp4,Negative,Negative,0.6423332154527456,0.6423332154527456,0.3001135151475912,0.0575532693996632,Is mom sick?,True,2.4
7983363.mp4,Positive,Positive,0.970321181500424,0.0101571180940509,0.0195217004055249,0.970321181500424,My aunt makes the best blueberry pie.,True,3.44
7983165.mp4,Negative,Negative,0.6860063453095372,0.6860063453095372,0.2439710634793311,0.0700225912111314,Is bad weather coming to Boston?,True,6.04
7982377.mp4,Neutral,Positive,0.9555572811260188,0.0093435031470321,0.0350992157269491,0.9555572811260188,Is playing frisbee fun?,True,10.893333333333333
7981687.mp4,Negative,Neutral,0.7022527917994088,0.1983665485224243,0.7022527917994088,0.0993806596781668,Was I passed out drunk last night?,True,3.8666666666666667
7981589.mp4,Negative,Neutral,0.739340760332767,0.0238150213402581,0.739340760332767,0.2368442183269749,Did my friend go ahead with crashing the party?,True,10.053333333333333
7981490.mp4,Positive,Positive,0.922654659849708,0.0063567944256492,0.0709885457246427,0.922654659849708,Bob wrote and sent a love letter to his wife because their anniversary is coming up soon.,True,9.253333333333334
7981194.mp4,Negative,Positive,0.7808386841384015,0.0039433427371016,0.2152179731244967,0.7808386841384015,The teacher must clean the classroom everyday so that when the students come to class it will be clean.,True,7.013333333333334
7980898.mp4,Negative,Negative,0.6638060077539071,0.6638060077539071,0.2679569221954782,0.0682370700506146,I missed last months rent so now I have to pay double.,True,7.626666666666667
7980799.mp4,Negative,Negative,0.6957702876311257,0.6957702876311257,0.2350643635234021,0.0691653488454721,Bad weather is coming to Boston because the city is close to the ocean.,True,9.546666666666667
79797114.mp4,Positive,Positive,0.879661494734295,0.0045185636168545,0.1158199416488504,0.879661494734295,My friend wants to buy a plaid shrit because his friend invited him to a costume party.,True,7.293333333333333
79792122.mp4,Positive,Neutral,0.579531466896131,0.2784406848210536,0.579531466896131,0.1420278482828154,My friend just crashed a party because he recently finished his last exam.,True,8.213333333333333
79791123.mp4,Positive,Positive,0.9658215025413748,0.0109559977605839,0.0232224996980413,0.9658215025413748,My friend went ahead and hosted a pizza dinner because he loves pizza.,True,7.906666666666666
5873528.mp4,Negative,Negative,0.5900363778781249,0.5900363778781249,0.339752282448947,0.070211339672928,There's always a pop quiz when I neglect my studying.,True,7.626666666666667
58734811.mp4,Negative,Negative,0.6862019874058229,0.6862019874058229,0.2432116400876212,0.0705863725065557,"When I don't study, I am guaranteed to fail.",True,8.253333333333334
58734712.mp4,Negative,Negative,0.6831840054637409,0.6831840054637409,0.2458568235328285,0.0709591710034306,"If I don't study, I am guaranteed to fail.",True,9.666666666666666
58734613.mp4,Negative,Negative,0.680590989669717,0.680590989669717,0.2510774310755302,0.0683315792547527,"If I don't study, I am guaranteed to fail.",True,5.88
58734317.mp4,Negative,Negative,0.5451053373497343,0.5451053373497343,0.3996263309328199,0.0552683317174457,"If there's an emergency, where will you go?",True,7.506666666666667
58734020.mp4,Negative,Negative,0.687243751664627,0.687243751664627,0.2437514123599451,0.0690048359754277,"If you spell even one word wrong, he will take away points for it!",True,9.946666666666667
58733526.mp4,Negative,Negative,0.661131426844728,0.661131426844728,0.2714302275777664,0.0674383455775053,"If John did that to me, I won't be friends with him anymore.",True,5.76
17077.mp4,Negative,Negative,0.6877586491939317,0.6877586491939317,0.2476227855527213,0.0646185652533469,The weather is lousy today.,True,3.68
171111.mp4,Positive,Positive,0.971359986411811,0.0160950257635321,0.0125449878246568,0.971359986411811,The weather is beautiful today.,True,5.386666666666667
171820.mp4,Negative,Positive,0.9138325073191346,0.0059341352723447,0.0802333574085205,0.9138325073191346,"My dad likes pineapple cream cheese, like me.",True,6.973333333333334
172022.mp4,Positive,Positive,0.9659296988069754,0.0104803836594792,0.0235899175335452,0.9659296988069754,I love lox cream cheese.,True,13.72
172529.mp4,Neutral,Positive,0.8795279993993794,0.0050446168553065,0.1154273837453139,0.8795279993993794,"Dad likes chocolate cereal, like me.",True,7.066666666666666
172630.mp4,Neutral,Negative,0.6821866645699929,0.6821866645699929,0.2507931384448306,0.0670201969851765,"No no no, I hate chocolate cereal.",True,4.0
172732.mp4,Negative,Negative,0.6618100058793457,0.6618100058793457,0.2753368224951241,0.0628531716255303,I can't believe the car broke!,True,4.56
173036.mp4,Negative,Negative,0.6437919085054895,0.6437919085054895,0.2956132755546471,0.0605948159398632,The car really broke down.,True,5.786666666666667
173340.mp4,Negative,Negative,0.6528815474100698,0.6528815474100698,0.2817576739161552,0.0653607786737749,"Our cousin, John, broke the truck.",True,4.76
173441.mp4,Negative,Neutral,0.4841800884778564,0.4590894318227039,0.4841800884778564,0.0567304796994398,"No, John didn't break the truck, Mary broke the truck.",True,7.1066666666666665
173442.mp4,Negative,Negative,0.6836490660401252,0.6836490660401252,0.2474580178108231,0.0688929161490516,The car is really broken!,True,4.1066666666666665
173543.mp4,Negative,Negative,0.6734256809507113,0.6734256809507113,0.2569201651858077,0.0696541538634809,"John didn't break the truck, he actually destroyed the car.",True,5.506666666666667
173745.mp4,Negative,Negative,0.6272251313843132,0.6272251313843132,0.3163353787296364,0.0564394898860503,The car broke down.,True,7.693333333333333
173949.mp4,Negative,Neutral,0.721556313948035,0.2244268289165921,0.721556313948035,0.0540168571353728,"If Mary's car broke down, John would have to take her to work.",True,14.986666666666666
174050.mp4,Negative,Neutral,0.7501961315039518,0.1881914628814681,0.7501961315039518,0.06161240561458,"Since Mary's car broke, John has been taking her to work.",True,5.946666666666666
840018.mp4,Positive,Positive,0.97474352967644,0.0127082892820947,0.0125481810414652,0.97474352967644,"No, it`s beautiful outside! The sun`s shining and it`s warm and beautiful!",True,7.053333333333334
8399614.mp4,Negative,Negative,0.6825533206867075,0.6825533206867075,0.2534924040996926,0.0639542752135998,I thought it was terribly boring.,True,14.28
8398627.mp4,Negative,Negative,0.6429112584422436,0.6429112584422436,0.2943133092652144,0.062775432292542,"No, no one has found the umbrella, it's still missing.",True,12.44
8398331.mp4,Negative,Negative,0.6852693516316255,0.6852693516316255,0.2458148580769732,0.0689157902914014,"What? No, right now we're in an economic crisis.",True,5.266666666666667
8397936.mp4,Negative,Positive,0.968011764987993,0.0103510048533306,0.0216372301586763,0.968011764987993,Pete loves computers; he has three set up one next to the other at home!,True,6.626666666666667
8397838.mp4,Negative,Neutral,0.4644142188490803,0.462003254974567,0.4644142188490803,0.0735825261763526,"American Airlines isn't that expensive, but if it was, then I'd be stuck because it's the only airline that flies between Boston and Florida.",True,12.76
8397050.mp4,Positive,Positive,0.8031554984943794,0.0051078061700564,0.1917366953355641,0.8031554984943794,Who fell in love with Bill?,True,4.0
8396754.mp4,Negative,Negative,0.6293125181729625,0.6293125181729625,0.3143280387841135,0.0563594430429238,Why is father upset?,True,10.733333333333333
8396064.mp4,Positive,Positive,0.9724649524102768,0.010454196604324,0.0170808509853992,0.9724649524102768,Your mom will love the gift you just bought for her.,True,4.986666666666666
8395966.mp4,Negative,Negative,0.5484467905899176,0.5484467905899176,0.3937351174725892,0.0578180919374931,"The man who broke into a house in Newton is probably the same person who broke into a house in Brookline,",True,9.306666666666667
8395867.mp4,Positive,Positive,0.9696545247220753,0.0137841174388021,0.0165613578391225,0.9696545247220753,"Wow, that coat you just bought looks warm!",True,14.2
8395670.mp4,Negative,Negative,0.5029671878614007,0.5029671878614007,0.439617916064439,0.0574148960741603,That student who was on the quiz show didn't win.,True,5.666666666666667
8395473.mp4,Negative,Negative,0.6488002371055352,0.6488002371055352,0.2819871960680723,0.0692125668263924,Jim threatened to sue the man who punched him.,True,8.573333333333334
338228.mp4,Negative,Negative,0.6575277943359226,0.6575277943359226,0.274725969313781,0.0677462363502962,If John stays home it probably means he's sick.,True,7.306666666666667
3382011.mp4,Negative,Negative,0.6729580600302817,0.6729580600302817,0.2610802589197493,0.0659616810499688,"If Mary gets home late, John will probably be upset.",True,6.826666666666667
3381912.mp4,Negative,Negative,0.6506793604114065,0.6506793604114065,0.279319667848417,0.0700009717401764,"If the people I invited show up late, they will regret it.",True,10.053333333333333
3381715.mp4,Positive,Positive,0.5202561566412783,0.00268706540215,0.4770567779565716,0.5202561566412783,"If you want to know, if John wins he will get a teddy bear.",True,5.986666666666666
3380826.mp4,Negative,Negative,0.6814482239440351,0.6814482239440351,0.2482245094161126,0.0703272666398522,"If my sister neglects her homework, she won't succeed in school.",True,6.386666666666667
3380727.mp4,Negative,Negative,0.6758930687892726,0.6758930687892726,0.2536201442125887,0.0704867869981386,"If my sister neglects her homework, she won't succeed in school.",True,6.773333333333333
3380433.mp4,Negative,Negative,0.6503811703276633,0.6503811703276633,0.2836523443805196,0.0659664852918171,"If John eats spinach, he will get sick.",True,6.12
3380334.mp4,Negative,Negative,0.6792215201750246,0.6792215201750246,0.2513394751992381,0.0694390046257372,"If John eats spinach, he will get nauseous and sick.",True,8.506666666666666
3379644.mp4,Positive,Positive,0.9594951492736048,0.0088198369023142,0.0316850138240808,0.9594951492736048,"If you order pizza here, I guarantee it will be delicious.",True,12.053333333333333
3379053.mp4,Positive,Positive,0.8732460605515476,0.0045255309841816,0.1222284084642707,0.8732460605515476,"If the student wins an award, he will get a $100 gift card.",True,6.933333333333334
3378954.mp4,Positive,Positive,0.7932797253903158,0.0033841003235309,0.2033361742861533,0.7932797253903158,The student who won the award will get a $100 voucher.,True,5.066666666666666
3378363.mp4,Negative,Negative,0.6770461296802577,0.6770461296802577,0.2505504502707059,0.0724034200490362,"I would read this book, but it's boring.",True,6.48
3378264.mp4,Negative,Negative,0.6714481544863529,0.6714481544863529,0.2579174477439023,0.0706343977697449,I would've read the book but the beginning was boring.,True,6.4
8841.mp4,Positive,Positive,0.9702714419453052,0.0112668005301357,0.018461757524559,0.9702714419453052,That picture you gave me was beautiful.,True,6.0
6814.mp4,Positive,Positive,0.972857726357474,0.0109392303883472,0.0162030432541787,0.972857726357474,The sandwich I just ate was delicious!,True,13.786666666666667
7119.mp4,Positive,Positive,0.9684261579186876,0.0101756612665217,0.0213981808147908,0.9684261579186876,"If you like chocolate, you will love this cake.",True,7.613333333333333
7321.mp4,Negative,Negative,0.6849914338493254,0.6849914338493254,0.2440510250263395,0.0709575411243351,"If the president is elected again, my father will be upset.",True,7.346666666666667
7422.mp4,Negative,Negative,0.6901089308328909,0.6901089308328909,0.239797178494912,0.0700938906721969,"If I forget to go to the store, my mother will be upset.",True,7.1866666666666665
8436.mp4,Negative,Negative,0.6877544267338428,0.6877544267338428,0.2446416017894823,0.0676039714766748,"When he struggled a lot in school, he became depressed.",True,9.533333333333333
8638.mp4,Negative,Negative,0.6899641114823103,0.6899641114823103,0.2373113549719794,0.0727245335457103,"If I'm working and my computer crashes, I will panic.",True,8.226666666666667
9956.mp4,Positive,Positive,0.9556060616733036,0.0097031816536496,0.0346907566730467,0.9556060616733036,Which vegetable do the kids love?,True,6.346666666666667
362.mp4,Negative,Negative,0.6691529910839694,0.6691529910839694,0.2687494415169159,0.0620975673991145,Why is the teacher upset?,True,3.8266666666666667
1372.mp4,Positive,Positive,0.9675241427294804,0.0175444208697462,0.0149314364007734,0.9675241427294804,Boston is a great city.,True,4.12
1575.mp4,Positive,Positive,0.969840146738642,0.0164298978621361,0.0137299553992218,0.969840146738642,I love my new car.,True,2.8933333333333335
1677.mp4,Negative,Negative,0.6752819689428485,0.6752819689428485,0.2595880295156909,0.0651300015414605,That dress is not my favorite.,True,9.706666666666667
2590.mp4,Positive,Positive,0.9743594608131874,0.0129204820602714,0.0127200571265411,0.9743594608131874,My friend is thrilled because he won the lottery.,True,4.64
3098.mp4,Positive,Positive,0.9567669727191254,0.0075327201643377,0.0357003071165369,0.9567669727191254,My best friend visited Boston yesterday.,True,4.52
